City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Iskateley,RU,2021-01-28 04:28:03,67.6803,53.1512,-7.35,91,100,17.52
293,Olafsvik,IS,2021-01-28 04:28:03,64.8945,-23.7142,29.91,86,46,10.51
294,Mitsamiouli,KM,2021-01-28 04:28:04,-11.3847,43.2844,82.69,65,50,4.59
295,Sabzevar,IR,2021-01-28 04:28:04,36.2126,57.6819,21.2,73,0,9.22
296,Severnoye,RU,2021-01-28 04:28:04,56.3491,78.3619,13.42,97,100,6.11
297,Sinazongwe,ZM,2021-01-28 04:28:04,-17.2614,27.4618,72.01,85,23,3.78
298,Rawah,IQ,2021-01-28 04:28:04,34.4816,41.9093,54.39,47,98,10.22
299,Kourou,GF,2021-01-28 04:28:05,5.1552,-52.6478,78.8,78,0,8.05
300,Winneba,GH,2021-01-28 04:28:05,5.3511,-0.6231,80.6,94,20,8.05
301,Zhezkazgan,KZ,2021-01-28 04:28:05,47.8043,67.7144,10.4,92,90,6.71
302,Nkoteng,CM,2021-01-28 04:27:08,4.5167,12.0333,69.48,91,91,3.11
303,Kemptville,CA,2021-01-28 04:28:05,45.0168,-75.641,19.4,79,90,8.05
304,Jalu,LY,2021-01-28 04:28:05,29.0331,21.5482,46.54,76,5,8.08
305,Kudahuvadhoo,MV,2021-01-28 04:28:06,2.6708,72.8944,80.11,71,60,14.99
306,Humaita,BR,2021-01-28 04:28:06,-7.5061,-63.0208,73.94,96,95,0.58
307,Dudinka,RU,2021-01-28 04:28:06,69.4058,86.1778,-33.88,83,76,0.83
308,Dunmore Town,BS,2021-01-28 04:28:06,25.5,-76.65,74.97,79,19,8.59
309,Yarada,IN,2021-01-28 04:28:06,17.65,83.2667,80.6,65,20,4.61
310,Pamyat Parizhskoy Kommuny,RU,2021-01-28 04:28:06,56.1048,44.4952,33.8,100,90,4.47
311,Portmore,JM,2021-01-28 04:28:07,17.9702,-76.8672,80.6,74,75,4.61
312,Oksfjord,NO,2021-01-28 04:28:07,70.2396,22.3479,21.2,79,90,6.91
313,Ulagan,RU,2021-01-28 04:28:07,50.6321,87.9563,15.04,85,98,1.3
314,Koygorodok,RU,2021-01-28 04:28:07,60.445,50.9968,29.77,98,100,10.76
315,Chicama,PE,2021-01-28 04:28:08,-7.8447,-79.1469,71.94,71,100,5.91
316,Yanahuanca,PE,2021-01-28 04:28:08,-10.5167,-76.4986,38.93,87,100,3.13
317,Havre-Saint-Pierre,CA,2021-01-28 04:28:08,50.2334,-63.5986,14.0,62,90,8.05
318,Bushehr,IR,2021-01-28 04:28:08,28.9684,50.8385,51.8,82,83,5.37
319,Rundu,NA,2021-01-28 04:28:08,-17.9333,19.7667,67.46,84,100,3.29
320,Teguldet,RU,2021-01-28 04:28:08,57.3064,88.1667,-21.82,84,100,5.53
321,Soyo,AO,2021-01-28 04:24:33,-6.1349,12.3689,78.67,83,99,1.77
322,Mazara Del Vallo,IT,2021-01-28 04:28:09,37.6641,12.588,53.6,82,90,10.36
323,Bar Harbor,US,2021-01-28 04:24:09,44.3876,-68.2039,30.99,86,90,4.63
324,Megion,RU,2021-01-28 04:28:09,61.0296,76.1136,-22.0,76,90,11.18
325,Carauari,BR,2021-01-28 04:28:10,-4.8828,-66.8958,74.07,96,97,0.89
326,Visnes,NO,2021-01-28 04:28:10,59.3556,5.2242,21.2,86,2,10.36
327,Escanaba,US,2021-01-28 04:28:10,45.7453,-87.0646,12.2,62,90,8.05
328,Rabo De Peixe,PT,2021-01-28 04:28:10,37.8,-25.5833,62.6,94,75,17.27
329,Sept-Iles,CA,2021-01-28 04:28:10,50.2001,-66.3821,17.6,67,0,8.05
330,Uglovskoye,RU,2021-01-28 04:28:10,51.3557,80.1942,22.06,97,100,11.05
331,Les Cayes,HT,2021-01-28 04:28:10,18.2,-73.75,72.9,73,2,6.26
332,Presidente Medici,BR,2021-01-28 04:28:11,-11.1753,-61.9014,71.92,96,94,2.04
333,Pangoa,PE,2021-01-28 04:28:11,-12.1167,-73.0,69.4,96,100,1.63
334,Tucuma,BR,2021-01-28 04:28:11,-0.1833,-50.05,76.64,89,100,6.31
335,Le Port,RE,2021-01-28 04:28:11,-20.9373,55.2919,82.4,61,0,2.3
336,Ileza,RU,2021-01-28 04:28:11,61.0533,43.9002,27.01,98,99,7.65
337,Capreol,CA,2021-01-28 04:28:11,46.706,-80.9225,-2.2,84,1,8.05
338,Thinadhoo,MV,2021-01-28 04:28:12,0.5333,72.9333,81.52,76,59,16.73
339,Gibara,CU,2021-01-28 04:28:12,21.1097,-76.1317,73.4,88,20,4.61
340,Baft,IR,2021-01-28 04:28:12,29.234,56.6057,38.3,49,0,1.74
341,Saint-Augustin,CA,2021-01-28 04:28:12,51.226,-58.6502,9.82,91,0,12.5
342,Kapustin Yar,RU,2021-01-28 04:28:12,48.5831,45.7372,28.6,94,100,13.51
343,Big Rapids,US,2021-01-28 04:28:12,43.6981,-85.4837,19.4,68,90,5.75
344,Clyde River,CA,2021-01-28 04:28:13,70.4692,-68.5914,-16.6,76,1,5.75
345,Kampli,IN,2021-01-28 04:28:13,15.4,76.6167,76.57,45,99,9.6
346,Nola,IT,2021-01-28 04:28:13,40.922,14.5329,44.01,65,0,3.44
347,Huntington,US,2021-01-28 04:28:13,38.4193,-82.4452,30.99,86,90,4.61
348,Uppsala,SE,2021-01-28 04:28:13,60.0,17.75,21.0,100,90,2.3
349,Cap Malheureux,MU,2021-01-28 04:28:14,-19.9842,57.6142,84.0,71,33,7.0
350,Benjamin Aceval,PY,2021-01-28 04:28:14,-24.9667,-57.5667,77.0,94,75,2.3
351,Makushino,RU,2021-01-28 04:28:14,55.2103,67.2442,18.43,96,99,12.86
352,Los Llanos De Aridane,ES,2021-01-28 04:28:14,28.6585,-17.9182,64.0,88,75,9.22
353,Aswan,EG,2021-01-28 04:28:14,24.0934,32.907,55.35,35,0,7.65
354,Ozinki,RU,2021-01-28 04:28:15,51.1786,49.6769,15.42,97,100,16.78
355,Guanica,PR,2021-01-28 04:28:15,17.9716,-66.908,73.0,87,0,6.06
356,Ludvika,SE,2021-01-28 04:28:15,60.1496,15.1878,19.0,92,90,4.61
357,Sarkand,KZ,2021-01-28 04:28:15,45.41,79.9186,21.02,81,33,0.76
358,Urucara,BR,2021-01-28 04:28:15,-2.5364,-57.76,74.08,95,100,2.26
359,Bonthe,SL,2021-01-28 04:28:15,7.5264,-12.505,75.65,90,3,4.45
360,Tingo Maria,PE,2021-01-28 04:28:16,-9.2895,-76.0088,69.73,82,98,1.86
361,Rantoul,US,2021-01-28 04:25:52,40.3084,-88.1559,17.6,79,1,6.91
362,Verkhnyaya Inta,RU,2021-01-28 04:28:16,65.9811,60.3094,-2.31,92,100,15.82
363,Mulatupo,PA,2021-01-28 04:28:16,8.9492,-77.7652,77.49,87,78,7.56
364,Adana,TR,2021-01-28 04:28:16,36.985,35.2881,50.0,76,75,8.05
365,Kirovskiy,RU,2021-01-28 04:28:16,45.0917,133.5136,9.64,93,100,6.33
366,Grove City,US,2021-01-28 04:28:17,39.8815,-83.093,26.01,74,90,16.11
367,Black River,JM,2021-01-28 04:28:17,18.0264,-77.8487,78.8,78,20,5.75
368,Matay,EG,2021-01-28 04:28:17,28.419,30.7792,46.54,78,0,7.78
369,Point Fortin,TT,2021-01-28 04:28:17,10.1833,-61.6833,73.99,91,77,1.01
370,Camacari,BR,2021-01-28 04:23:21,-12.6975,-38.3242,80.6,74,75,11.5
371,Korla,CN,2021-01-28 04:28:17,41.7597,86.1469,27.7,77,0,2.59
372,Naron,ES,2021-01-28 04:28:18,43.5167,-8.1528,60.01,88,75,10.36
373,Vuktyl,RU,2021-01-28 04:28:18,63.8567,57.3094,24.58,98,100,7.7
374,Warah,PK,2021-01-28 04:28:18,27.4481,67.7978,60.46,27,0,2.71
375,Libourne,FR,2021-01-28 04:28:19,44.9167,-0.25,55.4,94,90,11.5
376,Krasnoyarka,RU,2021-01-28 04:28:19,55.3333,73.1167,14.0,85,75,6.71
377,Kayes,ML,2021-01-28 04:28:19,14.0,-11.0,67.32,19,0,3.0
378,Energeticheskiy,KZ,2021-01-28 04:28:19,43.4278,77.0222,14.0,79,0,2.24
379,Varnamo,SE,2021-01-28 04:28:19,57.186,14.04,27.0,96,100,8.61
380,Juba,SS,2021-01-28 04:28:19,4.8517,31.5825,73.63,38,3,1.12
381,Lydenburg,ZA,2021-01-28 04:28:19,-25.0978,30.4597,62.51,93,100,0.72
382,Abu Kamal,SY,2021-01-28 04:28:20,34.4506,40.9171,52.11,50,97,6.98
383,Castro Alves,BR,2021-01-28 04:28:20,-12.7656,-39.4283,68.95,96,55,3.69
384,Cap-Aux-Meules,CA,2021-01-28 04:28:20,47.3821,-61.8597,24.8,68,92,13.8
385,Toul,FR,2021-01-28 04:28:20,48.6667,5.9167,51.8,100,90,8.05
386,Jumla,NP,2021-01-28 04:28:20,29.2747,82.1838,49.01,23,0,4.09
387,Saquarema,BR,2021-01-28 04:26:16,-22.92,-42.5103,73.69,81,100,8.84
388,Carbondale,US,2021-01-28 04:23:42,37.7273,-89.2168,28.4,80,90,10.36
389,Mitu,CO,2021-01-28 04:28:21,1.1983,-70.1733,71.6,97,100,1.68
390,Pozo Colorado,PY,2021-01-28 04:28:21,-23.4923,-58.7972,75.34,88,0,5.75
391,Edd,ER,2021-01-28 04:28:21,13.9297,41.6925,74.21,35,0,10.85
392,Ogbomosho,NG,2021-01-28 04:28:21,8.133,4.25,73.4,88,0,2.71
393,Dosso,NE,2021-01-28 04:28:22,13.049,3.1937,66.31,22,16,9.28
394,Morros,BR,2021-01-28 04:28:22,-9.4467,-46.3003,75.15,80,95,2.19
395,Willowmore,ZA,2021-01-28 04:28:22,-33.2926,23.4895,54.19,89,3,3.42
396,Eyl,SO,2021-01-28 04:28:22,7.9803,49.8164,72.95,73,24,18.61
397,Husavik,IS,2021-01-28 04:28:22,66.0449,-17.3389,17.6,86,75,3.44
398,Qurayyat,SA,2021-01-28 04:28:22,31.3318,37.3428,41.0,65,0,9.1
399,Kulu,TR,2021-01-28 04:28:22,39.0951,33.0799,31.73,89,99,16.17
400,Quatre Cocos,MU,2021-01-28 04:28:23,-20.2078,57.7625,84.0,78,20,3.44
401,Chingirlau,KZ,2021-01-28 04:28:23,51.095,54.0814,11.3,93,59,14.23
402,Boyabat,TR,2021-01-28 04:28:23,41.4689,34.7667,40.15,83,88,1.14
403,Muscat,OM,2021-01-28 04:28:23,23.6139,58.5922,59.0,77,0,3.44
404,Catamarca,AR,2021-01-28 04:28:23,-28.4696,-65.7852,63.0,70,20,1.99
405,Mayumba,GA,2021-01-28 04:28:23,-3.432,10.6554,76.78,87,100,2.08
406,Ipswich,GB,2021-01-28 04:28:24,52.0592,1.1555,45.0,100,90,9.22
407,Yarensk,RU,2021-01-28 04:28:24,62.1675,49.0916,27.14,96,95,9.17
408,Namibe,AO,2021-01-28 04:28:24,-15.1961,12.1522,71.85,82,96,7.36
409,Saint-Georges,GD,2021-01-28 04:28:24,12.0564,-61.7485,77.0,83,20,11.5
410,Buraydah,SA,2021-01-28 04:27:26,26.326,43.975,55.4,50,0,3.44
411,Zhanaozen,KZ,2021-01-28 04:28:24,43.3,52.8,32.25,87,18,27.13
412,Malartic,CA,2021-01-28 04:28:25,48.1335,-78.1328,5.0,85,90,11.5
413,Norrtalje,SE,2021-01-28 04:28:25,59.758,18.705,25.0,93,90,2.3
414,Port Hawkesbury,CA,2021-01-28 04:28:25,45.6169,-61.3485,27.0,86,90,4.61
415,Barinas,VE,2021-01-28 04:28:25,8.6226,-70.2075,74.44,60,43,4.65
416,Taguatinga,BR,2021-01-28 04:28:25,-12.3857,-46.5711,74.91,67,78,2.39
417,Goba,ET,2021-01-28 04:28:25,7.0167,39.9833,45.12,58,0,3.04
418,Bikaner,IN,2021-01-28 04:26:13,28.0167,73.3,60.8,27,0,3.18
419,Okhtyrka,UA,2021-01-28 04:28:26,50.3104,34.8988,36.37,95,100,8.9
420,Barsuki,RU,2021-01-28 04:28:26,54.2655,37.4875,33.89,99,100,5.61
421,Kribi,CM,2021-01-28 04:28:26,2.95,9.9167,77.58,87,100,5.61
422,Beroroha,MG,2021-01-28 04:28:26,-21.6667,45.1667,79.63,80,1,1.19
423,Itaituba,BR,2021-01-28 04:28:26,-4.2761,-55.9836,78.8,94,0,5.75
424,Plettenberg Bay,ZA,2021-01-28 04:28:27,-34.0527,23.3716,62.6,76,70,2.28
425,Dezful,IR,2021-01-28 04:28:27,32.3811,48.4058,55.56,40,100,4.68
426,Campechuela,CU,2021-01-28 04:28:27,20.2342,-77.2789,73.51,82,0,2.95
427,Tromso,NO,2021-01-28 04:25:41,69.6496,18.957,24.8,50,75,9.22
428,Cahors,FR,2021-01-28 04:28:28,44.4167,1.3333,55.4,94,90,9.22
429,Campo Verde,BR,2021-01-28 04:28:28,-20.4167,-54.0667,69.8,94,75,8.05
430,Artyom,AZ,2021-01-28 04:28:28,40.4723,50.333,46.4,87,75,25.32
431,Bougouni,ML,2021-01-28 04:28:28,11.417,-7.479,66.4,21,0,4.81
432,Antofagasta,CL,2021-01-28 04:28:28,-23.65,-70.4,66.2,77,20,6.91
433,Okha,RU,2021-01-28 04:28:28,53.5739,142.9478,9.36,95,100,14.03
434,Saline,US,2021-01-28 04:28:29,34.6501,-92.6835,36.0,72,22,1.99
435,Acarau,BR,2021-01-28 04:28:29,-2.8856,-40.12,78.58,83,69,11.18
436,Buchanan,LR,2021-01-28 04:28:29,5.8808,-10.0467,75.2,94,20,3.94
437,Mandera,KE,2021-01-28 04:28:29,3.9366,41.867,75.69,68,46,7.58
438,Mugur-Aksy,RU,2021-01-28 04:28:29,50.35,90.5,9.79,86,80,6.17
439,Zabol,AF,2021-01-28 04:28:30,32.25,67.25,34.29,69,0,4.09
440,Biltine,TD,2021-01-28 04:28:30,14.5333,20.9167,68.22,19,15,12.21
441,Glace Bay,CA,2021-01-28 04:28:30,46.1969,-59.957,27.0,83,95,7.0
442,Bereznik,RU,2021-01-28 04:28:30,62.8551,42.7072,22.77,98,95,4.03
443,Cortland,US,2021-01-28 04:28:30,42.6001,-76.083,21.2,79,90,5.75
444,Conde,BR,2021-01-28 04:28:30,-7.2597,-34.9075,78.8,83,20,5.75
445,Aksarayskiy,RU,2021-01-28 04:28:31,46.7924,48.0119,30.2,74,0,13.42
446,Almaty,KZ,2021-01-28 04:27:48,43.25,76.95,14.0,79,0,2.24
447,Pandamatenga,BW,2021-01-28 04:28:31,-18.5278,25.627,63.86,97,26,4.07
448,Skjervoy,NO,2021-01-28 04:28:31,70.0311,20.9714,23.67,89,100,23.29
449,Jintur,IN,2021-01-28 04:28:31,19.6167,76.7,75.99,43,0,11.21
450,Chapleau,CA,2021-01-28 04:28:31,47.8405,-83.4034,-10.41,90,37,4.92
451,Rio Grande,BR,2021-01-28 04:28:32,-32.035,-52.0986,70.0,97,63,10.22
452,Margate,GB,2021-01-28 04:28:32,51.3813,1.3862,48.99,93,100,1.99
453,Concarneau,FR,2021-01-28 04:28:32,47.875,-3.9225,53.6,100,90,20.71
454,Boyuibe,BO,2021-01-28 04:28:32,-20.4167,-63.2833,69.37,81,84,3.15
455,Itarema,BR,2021-01-28 04:28:32,-2.9248,-39.9167,78.8,83,58,11.59
456,Tikrit,IQ,2021-01-28 04:28:33,34.6071,43.6782,56.86,38,100,10.98
457,Stutterheim,ZA,2021-01-28 04:28:33,-32.5708,27.424,62.6,100,75,6.91
458,Riyadh,SA,2021-01-28 04:28:33,24.6877,46.7219,59.0,31,0,11.5
459,Lesnyye Polyany,RU,2021-01-28 04:28:33,55.9667,37.8667,30.2,93,40,8.95
460,Altay,CN,2021-01-28 04:28:33,47.8667,88.1167,7.25,79,0,0.69
461,Yar-Sale,RU,2021-01-28 04:28:33,66.8333,70.8333,-31.2,83,100,10.11
462,Sandwick,GB,2021-01-28 04:28:34,60.0,-1.25,28.4,86,0,2.3
463,Natal,BR,2021-01-28 04:25:45,-5.795,-35.2094,78.8,78,20,9.22
464,Pyrzyce,PL,2021-01-28 04:28:34,53.1462,14.8926,34.0,86,100,10.0
465,Beira,MZ,2021-01-28 04:28:34,-19.8436,34.8389,78.8,94,40,3.44
466,Bara,NG,2021-01-28 04:28:34,10.3744,10.7288,69.4,18,98,9.24
467,Maxixe,MZ,2021-01-28 04:28:34,-23.8597,35.3472,82.4,89,40,4.61
468,Copiapo,CL,2021-01-28 04:25:27,-27.3667,-70.3333,59.0,88,90,5.75
469,Winter Haven,US,2021-01-28 04:28:35,28.0222,-81.7329,71.01,100,90,9.22
470,Dhidhdhoo,MV,2021-01-28 04:24:00,6.8833,73.1,80.78,67,0,12.19
471,Katima Mulilo,NA,2021-01-28 04:28:35,-17.5,24.2667,64.24,96,82,5.73
472,Svetlyy,RU,2021-01-28 04:28:35,54.675,20.1347,32.0,80,0,4.47
473,Nicoya,CR,2021-01-28 04:28:35,10.1483,-85.452,80.6,57,0,16.11
474,Manaus,BR,2021-01-28 04:28:36,-3.1019,-60.025,77.0,94,0,2.3
475,Sinnamary,GF,2021-01-28 04:28:36,5.3833,-52.95,76.14,80,100,11.16
476,Semme,FR,2021-01-28 04:28:37,46.1963,1.5007,50.0,100,90,11.5
477,Tobane,BW,2021-01-28 04:28:37,-21.95,27.9,71.6,94,40,4.61
478,Aksay,RU,2021-01-28 04:28:37,47.26,39.87,36.0,100,90,17.9
479,San Carlos De Bariloche,AR,2021-01-28 04:28:37,-41.1456,-71.3082,50.0,66,40,16.11
480,Salt,JO,2021-01-28 04:28:37,32.0392,35.7272,50.0,87,40,5.75
481,Aktash,RU,2021-01-28 04:28:37,50.3,87.7333,3.09,91,70,2.8
482,Brattleboro,US,2021-01-28 04:28:37,42.8509,-72.5579,28.99,91,99,3.27
483,Atyrau,KZ,2021-01-28 04:28:38,47.1167,51.8833,21.2,79,0,20.13
484,Marovoay,MG,2021-01-28 04:28:38,-16.1,46.6333,78.8,94,40,4.61
485,Suarez,CO,2021-01-28 04:26:20,2.954,-76.6964,68.29,81,99,2.15
486,Santa Isabel Do Rio Negro,BR,2021-01-28 04:28:38,-0.4139,-65.0192,75.0,86,36,0.76
487,Ajaccio,FR,2021-01-28 04:28:38,42.0,8.9167,41.0,81,0,8.05
488,Tyukalinsk,RU,2021-01-28 04:28:39,55.8732,72.1967,20.88,97,100,12.26
489,Trinidad,BO,2021-01-28 04:28:39,-14.8333,-64.9,74.48,94,100,5.99
490,Sao Miguel Do Araguaia,BR,2021-01-28 04:28:39,-13.275,-50.1628,73.11,88,99,2.35
491,Yondo,CO,2021-01-28 04:28:39,7.0062,-73.9097,76.55,85,96,1.57
492,Penalva,BR,2021-01-28 04:28:39,-3.2942,-45.1736,74.57,96,100,2.21
493,Kalemie,CD,2021-01-28 04:28:39,-5.9475,29.1947,68.72,83,83,2.37
494,Oistins,BB,2021-01-28 04:28:40,13.0667,-59.5333,78.8,65,20,20.71
495,Ciudad Bolivar,VE,2021-01-28 04:28:40,8.1222,-63.5497,76.1,70,97,11.63
496,Porbandar,IN,2021-01-28 04:28:40,21.6422,69.6093,68.0,32,0,9.22
497,La Union,PE,2021-01-28 04:28:40,-5.4,-80.75,76.39,64,73,12.26
498,Ancud,CL,2021-01-28 04:28:41,-41.8697,-73.8203,53.01,93,20,2.3
499,Mao,ES,2021-01-28 04:28:41,39.8885,4.2658,51.8,100,20,3.44
500,Tsumeb,NA,2021-01-28 04:25:12,-19.2333,17.7167,68.0,77,75,2.3
501,Casa Nova,BR,2021-01-28 04:28:41,-9.4167,-41.1333,80.6,61,20,13.8
502,Bayan,CN,2021-01-28 04:28:41,46.0833,127.4,-1.71,91,84,8.41
503,San Felipe,VE,2021-01-28 04:28:41,10.3399,-68.7425,71.74,89,100,4.99
504,Cascais,PT,2021-01-28 04:28:41,38.6979,-9.4215,57.0,88,93,3.0
505,Luanda,AO,2021-01-28 04:28:42,-8.8368,13.2343,78.8,83,75,5.75
506,Manturovo,RU,2021-01-28 04:28:42,58.3353,44.7619,25.52,98,100,2.86
507,Matara,LK,2021-01-28 04:28:42,5.9485,80.5353,82.24,65,28,1.74
508,Puerto Madryn,AR,2021-01-28 04:24:20,-42.7692,-65.0385,62.8,52,2,14.56
509,Naberera,TZ,2021-01-28 04:28:42,-4.2,36.9333,59.72,95,0,2.62
510,Biala Podlaska,PL,2021-01-28 04:28:42,52.0324,23.1165,28.4,86,90,4.47
511,Shakhtinsk,KZ,2021-01-28 04:28:43,49.71,72.5872,21.2,86,90,4.47
512,Leh,IN,2021-01-28 04:28:43,34.1667,77.5833,3.97,63,4,1.07
513,Kangaatsiaq,GL,2021-01-28 04:28:43,68.3065,-53.4641,6.64,94,83,8.08
514,Sokolo,ML,2021-01-28 04:28:43,14.7328,-6.1219,63.07,23,0,10.09
515,Belyy Yar,RU,2021-01-28 04:28:43,53.6039,91.3903,26.6,59,75,11.18
516,Sao Filipe,CV,2021-01-28 04:28:44,14.8961,-24.4956,73.02,67,47,6.08
517,Ulefoss,NO,2021-01-28 04:28:44,59.2838,9.2646,17.01,84,0,5.01
518,Piacabucu,BR,2021-01-28 04:28:44,-10.4056,-36.4344,75.72,84,74,5.75
519,Mangai,CD,2021-01-28 04:28:44,-4.05,19.5333,69.37,98,100,0.72
520,Gasa,PS,2021-01-28 04:28:44,31.5,34.4667,59.0,100,81,14.0
521,Kambove,CD,2021-01-28 04:28:44,-10.8764,26.5969,59.94,97,97,1.66
522,Bull Savanna,JM,2021-01-28 04:28:44,17.8868,-77.5902,72.25,83,7,5.66
523,Port-Gentil,GA,2021-01-28 04:28:45,-0.7193,8.7815,78.24,84,100,8.3
524,Hopelchen,MX,2021-01-28 04:28:45,19.7667,-89.85,73.94,77,34,1.95
525,Ussel,FR,2021-01-28 04:28:45,45.55,2.3167,48.0,96,100,5.99
526,Gobabis,NA,2021-01-28 04:28:45,-22.45,18.9667,67.87,35,52,8.7
527,Rincon,US,2021-01-28 04:26:48,32.296,-81.2354,57.2,94,90,11.5
528,Lagoa,PT,2021-01-28 04:28:45,39.05,-27.9833,59.67,79,25,22.32
529,Ampanihy,MG,2021-01-28 04:24:26,-24.7,44.75,79.68,73,0,10.11
530,Taoudenni,ML,2021-01-28 04:28:46,22.6783,-3.9836,64.02,40,0,14.0
531,Obidos,BR,2021-01-28 04:28:46,-1.9175,-55.5181,74.12,96,97,1.7
532,Santiago Del Estero,AR,2021-01-28 04:28:46,-27.7951,-64.2615,78.57,51,38,8.48
533,Aksarka,RU,2021-01-28 04:28:46,66.5606,67.7975,-26.97,85,100,10.18
534,Belmonte,BR,2021-01-28 04:28:46,-15.8631,-38.8828,77.0,73,20,6.91
535,Santa Cruz,BO,2021-01-28 04:25:49,-17.8,-63.1667,73.4,94,90,10.36
536,Chinsali,ZM,2021-01-28 04:28:47,-10.5414,32.0816,61.41,97,100,1.72
537,Gornopravdinsk,RU,2021-01-28 04:28:47,60.05,69.9,10.56,96,100,8.3
538,Sol-Iletsk,RU,2021-01-28 04:28:47,51.1631,54.9918,10.31,93,38,10.27
539,Zaraza,VE,2021-01-28 04:28:47,9.3503,-65.3245,72.45,88,100,5.03
540,Porto Seguro,BR,2021-01-28 04:28:47,-16.4497,-39.0647,77.0,73,20,6.91
541,Ambilobe,MG,2021-01-28 04:28:48,-13.2,49.05,76.53,89,2,1.63
542,Stykkisholmur,IS,2021-01-28 04:28:48,65.0757,-22.7297,24.12,85,89,7.85
543,Sao Pedro Do Sul,BR,2021-01-28 04:28:48,-29.6206,-54.1789,69.8,100,90,3.71
544,Porkhov,RU,2021-01-28 04:28:48,57.765,29.5561,32.0,100,75,2.24
545,Gilgit,PK,2021-01-28 04:28:49,35.9221,74.3087,24.89,56,90,3.69
546,Werda,BW,2021-01-28 04:28:49,-25.2667,23.2833,70.38,40,91,2.1
547,Shuyskoye,RU,2021-01-28 04:28:49,59.3736,41.0305,24.84,98,98,4.27
548,Paamiut,GL,2021-01-28 04:28:49,61.994,-49.6678,32.68,82,86,9.04
549,Rudbar,AF,2021-01-28 04:28:49,30.15,62.6,49.28,36,0,3.51
550,Rohtak,IN,2021-01-28 04:28:49,28.9,76.5667,50.0,81,0,3.44
551,Magaria,NE,2021-01-28 04:26:03,12.9983,8.9099,63.91,22,70,10.38
552,Jizan,SA,2021-01-28 04:28:50,17.3333,42.6667,71.6,83,1,8.05
553,Borba,BR,2021-01-28 04:28:50,-4.3878,-59.5939,74.53,96,97,0.6
554,Thunder Bay,CA,2021-01-28 04:25:26,48.4001,-89.3168,-4.0,71,1,5.75
555,Oktyabrskoye,RU,2021-01-28 04:28:50,43.0645,44.7417,24.8,100,50,8.95
556,Chabahar,IR,2021-01-28 04:28:51,25.2919,60.643,66.4,54,0,5.95
557,Beyneu,KZ,2021-01-28 04:28:51,45.3167,55.2,29.23,92,1,20.89
558,Robore,BO,2021-01-28 04:28:51,-18.3333,-59.75,71.65,92,54,6.49
559,Elbrus,RU,2021-01-28 04:28:51,43.2577,42.6443,30.29,84,65,7.18
560,Skalat,UA,2021-01-28 04:28:51,49.4273,25.9787,32.0,85,100,14.72
561,Fontaine,FR,2021-01-28 04:28:51,45.1984,5.6827,39.99,93,75,13.8
562,Jacksonville,US,2021-01-28 04:24:31,30.3322,-81.6556,64.4,94,90,12.66
563,Bad Bentheim,DE,2021-01-28 04:28:52,52.3167,7.1667,39.99,74,100,5.86
564,Lieksa,FI,2021-01-28 04:28:52,63.3167,30.0167,26.26,98,91,5.48
565,Ouadda,CF,2021-01-28 04:28:52,8.0777,22.4007,71.29,22,84,3.91
566,Gat,IL,2021-01-28 04:24:03,31.61,34.7642,59.0,100,79,9.48
567,Kautokeino,NO,2021-01-28 04:28:52,69.0125,23.0412,11.8,95,100,15.3
568,Palafrugell,ES,2021-01-28 04:25:16,41.9174,3.1631,48.99,93,20,2.84
569,Estelle,US,2021-01-28 04:28:53,29.8458,-90.1067,55.99,71,75,12.66
570,Inderka,RU,2021-01-28 04:28:53,53.2485,46.2582,23.23,96,100,10.25
571,Kingston,JM,2021-01-28 04:28:53,17.997,-76.7936,80.6,74,75,4.61
572,Pedro Juan Caballero,PY,2021-01-28 04:28:53,-22.5472,-55.7333,68.94,92,65,9.01
573,Kisanga,TZ,2021-01-28 04:28:54,-7.4362,37.7034,72.75,88,12,1.52
